Date,Business Group,Business,Value Center,    Processed History
21-Oct,00024782,00026749,00013567,959191
21-Nov,00009771,00006274,00007336,2843840
21-Nov,00009771,00009807,00017529,1104958
21-Nov,00009771,00009807,00017530,1007832
21-Nov,00009771,00009808,00006340,1492654
21-Nov,00009771,00016979,00013588,178500
21-Nov,00009771,00016979,00017007,3691306
21-Nov,00009771,00016979,00017008,1884909
21-Nov,00009771,00016979,00017009,5562545
21-Nov,00009771,00016979,00017138,44340
21-Nov,00009771,00016979,00017312,679685
21-Nov,00009771,00016979,00027783,50380
21-Nov,00009771,00016982,00017334,1119765
21-Nov,00013066,00025519,00026803,1276057
21-Nov,00013066,00025618,00026812,4319998
21-Nov,00013066,00025618,00026813,95509
21-Nov,00013900,00013048,00010375,8732051
21-Nov,00013900,00013048,00017120,7289208
21-Nov,00013900,00013048,00017121,326107
21-Nov,00013900,00016983,00017444,2731656
21-Nov,00013900,00016983,00017445,88000
21-Nov,00021696,00007918,00007119,4383754
21-Nov,00021696,00007918,00007129,11657926
21-Nov,00021696,00007918,00009995,37287110
21-Nov,00021696,00009814,00010269,1211586
21-Nov,00021696,00009814,00010270,293220
21-Nov,00021696,00013071,00007960,3487205
21-Nov,00021696,00013071,00013349,2349914
21-Nov,00021696,00027295,00026846,2415121
21-Nov,00021696,00027304,00016796,334125
21-Nov,00024782,00026748,00006399,120031
21-Nov,00024782,00026748,00007946,188059
21-Nov,00024782,00026748,00007947,18098
21-Nov,00024782,00026749,00007952,500917
21-Nov,00024782,00026749,00013147,81601
21-Nov,00024782,00026749,00013567,752101
21-Dec,00009771,00006274,00007336,2097675
21-Dec,00009771,00009807,00017529,1091385
21-Dec,00009771,00009807,00017530,1437227
21-Dec,00009771,00009808,00006340,1726608
21-Dec,00009771,00016979,00013588,42480
21-Dec,00009771,00016979,00017007,4260528
21-Dec,00009771,00016979,00017008,1636421
21-Dec,00009771,00016979,00017009,4901785
21-Dec,00009771,00016979,00017138,30629
21-Dec,00009771,00016979,00017312,649435
21-Dec,00009771,00016979,00027783,63040
21-Dec,00009771,00016982,00017334,1038567
21-Dec,00013066,00025519,00026803,1410605
21-Dec,00013066,00025618,00026649,1200
21-Dec,00013066,00025618,00026812,4324203
21-Dec,00013066,00025618,00026813,90961
21-Dec,00013900,00013048,00010375,9059414
21-Dec,00013900,00013048,00017120,8722537
21-Dec,00013900,00013048,00017121,244709
21-Dec,00013900,00016983,00017444,2880017
21-Dec,00013900,00016983,00017445,265500
21-Dec,00021696,00007918,00007119,4072149
21-Dec,00021696,00007918,00007129,10910564
21-Dec,00021696,00007918,00009995,39875124
21-Dec,00021696,00009814,00010269,2319156
21-Dec,00021696,00009814,00010270,624424
21-Dec,00021696,00013071,00007960,2372461
21-Dec,00021696,00013071,00013349,1715830
21-Dec,00021696,00027295,00026846,3791876
21-Dec,00021696,00027304,00016796,236421
21-Dec,00024782,00026748,00006399,163266
21-Dec,00024782,00026748,00006971,18153
21-Dec,00024782,00026748,00007946,145422
21-Dec,00024782,00026748,00007949,2350
21-Dec,00024782,00026749,00007952,484327
21-Dec,00024782,00026749,00013147,344730
21-Dec,00024782,00026749,00013567,562182
21-Dec,00024782,00026749,00017245,20185
22-Jan,00009771,00006274,00007336,5169112
22-Jan,00009771,00009807,00017529,1157607
22-Jan,00009771,00009807,00017530,1379482
22-Jan,00009771,00009808,00006340,1394843
22-Jan,00009771,00016979,00013588,44000
22-Jan,00009771,00016979,00017007,3727839
22-Jan,00009771,00016979,00017008,1579533
22-Jan,00009771,00016979,00017009,5072917
22-Jan,00009771,00016979,00017138,41065
22-Jan,00009771,00016979,00017312,628125
22-Jan,00009771,00016979,00027783,133780
22-Jan,00009771,00016982,00017334,1090531
22-Jan,00013066,00025519,00026803,1457154
22-Jan,00013066,00025618,00026649,400
22-Jan,00013066,00025618,00026812,3935230
22-Jan,00013066,00025618,00026813,226571
22-Jan,00013900,00013048,00010375,6322937
22-Jan,00013900,00013048,00017120,6598307
22-Jan,00013900,00013048,00017121,972618
22-Jan,00013900,00016983,00017444,2840510
22-Jan,00013900,00016983,00017445,55500
22-Jan,00021696,00007918,00007119,6205613
22-Jan,00021696,00007918,00007129,12725822
22-Jan,00021696,00007918,00009995,30630668
22-Jan,00021696,00009814,00010269,2274159
22-Jan,00021696,00009814,00010270,259727
22-Jan,00021696,00013071,00007960,3797101
22-Jan,00021696,00013071,00013349,1493702
22-Jan,00021696,00027295,00021701,17100
22-Jan,00021696,00027295,00026846,3921570
22-Jan,00021696,00027304,00016796,354098
22-Jan,00024782,00026748,00006399,183723
22-Jan,00024782,00026748,00007946,236548
22-Jan,00024782,00026749,00007952,1013004
22-Jan,00024782,00026749,00013147,185634
22-Jan,00024782,00026749,00013567,1011383
22-Jan,00024782,00026749,00017245,20049
22-Feb,00009771,00006274,00007336,5087682
22-Feb,00009771,00009807,00017529,1145987
22-Feb,00009771,00009807,00017530,1511329
22-Feb,00009771,00009808,00006332,36786
22-Feb,00009771,00009808,00006340,1969324
22-Feb,00009771,00016979,00013588,75500
22-Feb,00009771,00016979,00017007,3437315
22-Feb,00009771,00016979,00017008,2004606
22-Feb,00009771,00016979,00017009,4904233
22-Feb,00009771,00016979,00017138,4896
22-Feb,00009771,00016979,00017312,562250
22-Feb,00009771,00016979,00027783,69120
22-Feb,00009771,00016982,00017334,1056396
22-Feb,00013066,00025519,00026803,1552095
22-Feb,00013066,00025618,00026812,3985139
22-Feb,00013066,00025618,00026813,172507
22-Feb,00013900,00013048,00010375,5112260
22-Feb,00013900,00013048,00017120,8116586
22-Feb,00013900,00013048,00017121,648694
22-Feb,00013900,00016983,00017444,2729230
22-Feb,00013900,00016983,00017445,29000
22-Feb,00021696,00007918,00007119,4757905
22-Feb,00021696,00007918,00007129,6562356
22-Feb,00021696,00007918,00009995,33896482
22-Feb,00021696,00009814,00010269,1694688
22-Feb,00021696,00009814,00010270,94633
22-Feb,00021696,00013071,00007960,3398769
22-Feb,00021696,00013071,00013349,1661499
22-Feb,00021696,00027295,00026846,4888717
22-Feb,00021696,00027304,00016796,320884
22-Feb,00024782,00026748,00006399,299126
22-Feb,00024782,00026748,00006971,18116
22-Feb,00024782,00026748,00007946,242967
22-Feb,00024782,00026748,00007947,17917
22-Feb,00024782,00026749,00007952,405127
22-Feb,00024782,00026749,00013147,64081
22-Feb,00024782,00026749,00013567,582391
22-Mar,00009771,00006274,00007336,5431049
22-Mar,00009771,00009807,00017529,1273489
22-Mar,00009771,00009807,00017530,1287179
22-Mar,00009771,00009808,00006332,36777
22-Mar,00009771,00009808,00006340,1981055
22-Mar,00009771,00016979,00013588,91960
22-Mar,00009771,00016979,00017007,4518505
22-Mar,00009771,00016979,00017008,2037304
22-Mar,00009771,00016979,00017009,5753564
22-Mar,00009771,00016979,00017138,7653
22-Mar,00009771,00016979,00017312,752660
22-Mar,00009771,00016979,00027783,125600
22-Mar,00009771,00016982,00017334,949227
22-Mar,00013066,00025519,00026803,1663119
22-Mar,00013066,00025618,00026812,4402999
22-Mar,00013066,00025618,00026813,270521
22-Mar,00013900,00013048,00010375,439839
22-Mar,00013900,00013048,00017120,7566030
22-Mar,00013900,00013048,00017121,647847
22-Mar,00013900,00016983,00017444,3229913
22-Mar,00013900,00016983,00017445,105000
22-Mar,00021696,00007918,00007119,3268129
22-Mar,00021696,00007918,00007129,15002189
22-Mar,00021696,00007918,00009995,37873913
22-Mar,00021696,00009814,00010269,1817819
22-Mar,00021696,00009814,00010270,503460
22-Mar,00021696,00013071,00007960,3713579
22-Mar,00021696,00013071,00013349,1952290
22-Mar,00021696,00027295,00021701,2177
22-Mar,00021696,00027295,00026846,3495148
22-Mar,00021696,00027304,00016796,363425
22-Mar,00024782,00026748,00006399,123114
22-Mar,00024782,00026748,00006971,526
22-Mar,00024782,00026748,00007946,144515
22-Mar,00024782,00026748,00007947,17980
22-Mar,00024782,00026749,00007952,301666
22-Mar,00024782,00026749,00013147,224392
22-Mar,00024782,00026749,00013567,665138
22-Mar,00024782,00026749,00017245,20194
22-Apr,00009771,00006274,00007336,4649642
22-Apr,00009771,00009807,00017529,1302332
22-Apr,00009771,00009807,00017530,1382957
22-Apr,00009771,00009808,00006332,18380
22-Apr,00009771,00009808,00006340,1468414
22-Apr,00009771,00016979,00013588,53500
22-Apr,00009771,00016979,00017007,4442986
22-Apr,00009771,00016979,00017008,1924084
22-Apr,00009771,00016979,00017009,5806757
22-Apr,00009771,00016979,00017138,21111
22-Apr,00009771,00016979,00017312,706593
22-Apr,00009771,00016979,00027783,52600
22-Apr,00009771,00016982,00017334,989467
22-Apr,00013066,00025519,00026803,1431381
22-Apr,00013066,00025618,00026812,5007689
22-Apr,00013066,00025618,00026813,160956
22-Apr,00013900,00013048,00010375,4603762
22-Apr,00013900,00013048,00017120,7938757
22-Apr,00013900,00013048,00017121,407684
22-Apr,00013900,00016983,00017444,2761579
22-Apr,00013900,00016983,00017445,47000
22-Apr,00021696,00007918,00007119,2763757
22-Apr,00021696,00007918,00007129,7647581
22-Apr,00021696,00007918,00009995,32571481
22-Apr,00021696,00009814,00010269,1430863
22-Apr,00021696,00009814,00010270,278890
22-Apr,00021696,00013071,00007960,3337757
22-Apr,00021696,00013071,00013349,1037652
22-Apr,00021696,00027295,00026846,2377620
22-Apr,00021696,00027304,00016796,398835
22-Apr,00024782,00026748,00006399,264581
22-Apr,00024782,00026748,00006971,18171
22-Apr,00024782,00026748,00007946,4354
22-Apr,00024782,00026748,00007949,5169
22-Apr,00024782,00026748,00017594,4001
22-Apr,00024782,00026749,00007952,421720
22-Apr,00024782,00026749,00013147,223058
22-Apr,00024782,00026749,00013148,19895
22-Apr,00024782,00026749,00013567,417468
22-May,00009771,00006274,00007336,4282284
22-May,00009771,00009807,00017529,1338877
22-May,00009771,00009807,00017530,1336776
22-May,00009771,00009807,00022614,227
22-May,00009771,00009808,00006332,17264
22-May,00009771,00009808,00006340,1035914
22-May,00009771,00016979,00013588,45000
22-May,00009771,00016979,00017007,4066552
22-May,00009771,00016979,00017008,1997225
22-May,00009771,00016979,00017009,6647992
22-May,00009771,00016979,00017138,1898
22-May,00009771,00016979,00017312,809850
22-May,00009771,00016979,00027783,89040
22-May,00009771,00016982,00017334,818580
22-May,00013066,00025519,00026803,1793182
22-May,00013066,00025618,00026812,4573056
22-May,00013066,00025618,00026813,157135
22-May,00013900,00013048,00010375,5474581
22-May,00013900,00013048,00017120,5826884
22-May,00013900,00013048,00017121,327021
22-May,00013900,00016983,00017444,2892401
22-May,00013900,00016983,00017445,85000
22-May,00021696,00007918,00007119,4648092
22-May,00021696,00007918,00007129,12334342
22-May,00021696,00007918,00009995,33560533
22-May,00021696,00009814,00010269,1455480
22-May,00021696,00009814,00010270,704229
22-May,00021696,00013071,00007960,5338259
22-May,00021696,00013071,00013349,2052236
22-May,00021696,00027295,00026846,4149254
22-May,00021696,00027304,00016796,375055
22-May,00024782,00026748,00006399,288815
22-May,00024782,00026748,00007947,18107
22-May,00024782,00026748,00017594,41504
22-May,00024782,00026749,00007952,683344
22-May,00024782,00026749,00013147,80794
22-May,00024782,00026749,00013567,956626
22-Jun,00009771,00006274,00007336,3820667
22-Jun,00009771,00009807,00017529,1375652
22-Jun,00009771,00009807,00017530,1417374
22-Jun,00009771,00009808,00006332,18370
22-Jun,00009771,00009808,00006340,1389852
22-Jun,00009771,00016979,00013588,136500
22-Jun,00009771,00016979,00017007,4094241
22-Jun,00009771,00016979,00017008,1895050
22-Jun,00009771,00016979,00017009,6677377
22-Jun,00009771,00016979,00017138,10017
22-Jun,00009771,00016979,00017312,703875
22-Jun,00009771,00016979,00027783,98740
22-Jun,00009771,00016982,00017334,975327
22-Jun,00013066,00025519,00026803,1125438
22-Jun,00013066,00025618,00026812,4313618
22-Jun,00013066,00025618,00026813,240246
22-Jun,00013900,00013048,00010375,6161010
22-Jun,00013900,00013048,00017120,8824665
22-Jun,00013900,00013048,00017121,653453
22-Jun,00013900,00016983,00017444,2445182
22-Jun,00013900,00016983,00017445,171000
22-Jun,00021696,00007918,00007119,5008594
22-Jun,00021696,00007918,00007129,15115197
22-Jun,00021696,00007918,00009995,28867538
22-Jun,00021696,00009814,00010269,2495180
22-Jun,00021696,00009814,00010270,268399
22-Jun,00021696,00013071,00007960,4210174
22-Jun,00021696,00013071,00013349,1857943
22-Jun,00021696,00027295,00021701,37013
22-Jun,00021696,00027295,00026846,2909884
22-Jun,00021696,00027304,00016796,224120
22-Jun,00024782,00026748,00006399,150849
22-Jun,00024782,00026748,00006971,18171
22-Jun,00024782,00026748,00007946,148841
22-Jun,00024782,00026748,00013149,540
22-Jun,00024782,00026748,00017594,2667
22-Jun,00024782,00026749,00007952,884822
22-Jun,00024782,00026749,00013147,423939
22-Jun,00024782,00026749,00013567,914160
22-Jul,00009771,00006274,00007336,4915110
22-Jul,00009771,00009807,00017529,1233287
22-Jul,00009771,00009807,00017530,1332853
22-Jul,00009771,00009808,00006332,55175
22-Jul,00009771,00009808,00006340,1411742
22-Jul,00009771,00016979,00013588,37960
22-Jul,00009771,00016979,00017007,4106468
22-Jul,00009771,00016979,00017008,1705950
22-Jul,00009771,00016979,00017009,6675865
22-Jul,00009771,00016979,00017138,2871
22-Jul,00009771,00016979,00017312,859695
22-Jul,00009771,00016979,00027783,69480
22-Jul,00009771,00016982,00017334,634124
22-Jul,00013066,00025519,00026803,573830
22-Jul,00013066,00025618,00026812,4608853
22-Jul,00013066,00025618,00026813,175733
22-Jul,00013900,00013048,00010375,6574805
22-Jul,00013900,00013048,00017120,7995079
22-Jul,00013900,00013048,00017121,816552
22-Jul,00013900,00016983,00017444,2392750
22-Jul,00013900,00016983,00017445,91000
22-Jul,00021696,00007918,00007119,4427164
22-Jul,00021696,00007918,00007129,14469693
22-Jul,00021696,00007918,00009995,26962999
22-Jul,00021696,00009814,00010269,1411312
22-Jul,00021696,00009814,00010270,252052
22-Jul,00021696,00013071,00007960,3210016
22-Jul,00021696,00013071,00013349,1306445
22-Jul,00021696,00027295,00026846,2753246
22-Jul,00021696,00027304,00016796,167435
22-Jul,00024782,00026748,00006399,351255
22-Jul,00024782,00026748,00007947,18080
22-Jul,00024782,00026748,00017594,9779
22-Jul,00024782,00026749,00007952,684338
22-Jul,00024782,00026749,00013147,454572
22-Jul,00024782,00026749,00013567,781920
22-Aug,00009771,00006274,00007336,4386849
22-Aug,00009771,00009807,00017529,1263924
22-Aug,00009771,00009807,00017530,1279751
22-Aug,00009771,00009807,00022614,1089
22-Aug,00009771,00009808,00006340,1115229
22-Aug,00009771,00016979,00013588,89000
22-Aug,00009771,00016979,00017007,3852034
22-Aug,00009771,00016979,00017008,2264417
22-Aug,00009771,00016979,00017009,6834099
22-Aug,00009771,00016979,00017138,8493
22-Aug,00009771,00016979,00017312,820310
22-Aug,00009771,00016979,00027783,113000
22-Aug,00009771,00016982,00017334,371591
22-Aug,00013066,00025519,00026803,717778
22-Aug,00013066,00025618,00026812,4191884
22-Aug,00013066,00025618,00026813,197366
22-Aug,00013900,00013048,00010375,5867618
22-Aug,00013900,00013048,00017120,8493887
22-Aug,00013900,00013048,00017121,894322
22-Aug,00013900,00016983,00017444,2365298
22-Aug,00013900,00016983,00017445,70000
22-Aug,00021696,00007918,00007119,5305104
22-Aug,00021696,00007918,00007129,10627318
22-Aug,00021696,00007918,00009995,29952699
22-Aug,00021696,00009814,00010269,1348113
22-Aug,00021696,00009814,00010270,387449
22-Aug,00021696,00013071,00007960,4369778
22-Aug,00021696,00013071,00013349,1562198
22-Aug,00021696,00027295,00026846,2633444
22-Aug,00021696,00027304,00016796,206459
22-Aug,00024782,00026748,00006399,200751
22-Aug,00024782,00026748,00006971,18153
22-Aug,00024782,00026748,00007946,290617
22-Aug,00024782,00026748,00013149,400
22-Aug,00024782,00026748,00018184,2602
22-Aug,00024782,00026749,00007952,635668
22-Aug,00024782,00026749,00013147,389908
22-Aug,00024782,00026749,00013567,588415
22-Sep,00009771,00006274,00007336,4882371
22-Sep,00009771,00009807,00017529,1271241
22-Sep,00009771,00009807,00017530,1344164
22-Sep,00009771,00009808,00006340,1576986
22-Sep,00009771,00016979,00013588,30000
22-Sep,00009771,00016979,00017007,3904374
22-Sep,00009771,00016979,00017008,1910162
22-Sep,00009771,00016979,00017009,5788648
22-Sep,00009771,00016979,00017138,4840
22-Sep,00009771,00016979,00017312,1022407
22-Sep,00009771,00016979,00027783,89320
22-Sep,00009771,00016982,00017334,450533
22-Sep,00013066,00025519,00026803,578198
22-Sep,00013066,00025618,00026812,4357400
22-Sep,00013066,00025618,00026813,184366
22-Sep,00013900,00013048,00010375,6182596
22-Sep,00013900,00013048,00017120,7635952
22-Sep,00013900,00013048,00017121,899241
22-Sep,00013900,00016983,00017444,2208086
22-Sep,00013900,00016983,00017445,137500
22-Sep,00021696,00007918,00007119,4722260
22-Sep,00021696,00007918,00007129,9352904
22-Sep,00021696,00007918,00009995,26192629
22-Sep,00021696,00009814,00010269,2204735
22-Sep,00021696,00009814,00010270,239841
22-Sep,00021696,00013071,00007960,5142055
22-Sep,00021696,00013071,00013349,1538723
22-Sep,00021696,00027295,00026846,3828559
22-Sep,00021696,00027304,00016796,195394
22-Sep,00024782,00026748,00006399,228502
22-Sep,00024782,00026748,00006971,18116
22-Sep,00024782,00026748,00007946,142065
22-Sep,00024782,00026748,00007947,18116
22-Sep,00024782,00026748,00013149,800
22-Sep,00024782,00026749,00007952,711563
22-Sep,00024782,00026749,00013147,451587
22-Sep,00024782,00026749,00013567,532426
22-Sep,00024782,00026749,00017244,18924
22-Oct,00009771,00006274,00007336,3697175
22-Oct,00009771,00009807,00017529,1478895
22-Oct,00009771,00009807,00017530,766778
22-Oct,00009771,00009808,00006340,1491901
22-Oct,00009771,00016979,00013588,64500
22-Oct,00009771,00016979,00017007,3873817
22-Oct,00009771,00016979,00017008,1618862
22-Oct,00009771,00016979,00017009,5639863
22-Oct,00009771,00016979,00017138,3391
22-Oct,00009771,00016979,00017312,793755
22-Oct,00009771,00016979,00027783,68790
22-Oct,00009771,00016982,00017334,271878
22-Oct,00013066,00025519,00026803,654509
22-Oct,00013066,00025618,00026812,4243745
22-Oct,00013066,00025618,00026813,122253
22-Oct,00013900,00013048,00010375,5728036
22-Oct,00013900,00013048,00017120,6586039
22-Oct,00013900,00013048,00017121,568588
22-Oct,00013900,00016983,00017444,1782772
22-Oct,00013900,00016983,00017445,120000
22-Oct,00021696,00007918,00007119,4113040
22-Oct,00021696,00007918,00007129,10766800
22-Oct,00021696,00007918,00009995,29862215
22-Oct,00021696,00009814,00010269,2143689
22-Oct,00021696,00009814,00010270,640055
22-Oct,00021696,00013071,00007960,4803355
22-Oct,00021696,00013071,00013349,2112078
22-Oct,00021696,00027295,00026846,3854272
22-Oct,00021696,00027304,00016796,189375
22-Oct,00024782,00026748,00006399,258049
22-Oct,00024782,00026748,00007946,4354
22-Oct,00024782,00026749,00007952,788628
22-Oct,00024782,00026749,00013147,134638
22-Oct,00024782,00026749,00013567,1061786
22-Oct,00024782,00026749,00017245,40116
22-Nov,00009771,00006274,00007336,4772749
22-Nov,00009771,00009807,00017529,1234500
22-Nov,00009771,00009807,00017530,673816
22-Nov,00009771,00009808,00006340,984168
22-Nov,00009771,00016979,00013588,33000
22-Nov,00009771,00016979,00017007,3915953
22-Nov,00009771,00016979,00017008,1554070
22-Nov,00009771,00016979,00017009,4864599
22-Nov,00009771,00016979,00017138,5133
22-Nov,00009771,00016979,00017312,686400
22-Nov,00009771,00016979,00027783,74445
22-Nov,00009771,00016982,00017334,476638
22-Nov,00013066,00025519,00026803,564674
22-Nov,00013066,00025618,00026649,800
22-Nov,00013066,00025618,00026812,4108401
22-Nov,00013066,00025618,00026813,175085
22-Nov,00013900,00013048,00010375,4780086
22-Nov,00013900,00013048,00017120,6530942
22-Nov,00013900,00013048,00017121,409445
22-Nov,00013900,00016983,00017444,2023118
22-Nov,00013900,00016983,00017445,177000
22-Nov,00021696,00007918,00007119,5613423
22-Nov,00021696,00007918,00007129,12331858
22-Nov,00021696,00007918,00009995,30575817
22-Nov,00021696,00009814,00010269,1785784
22-Nov,00021696,00009814,00010270,292857
22-Nov,00021696,00013071,00007960,5055025
22-Nov,00021696,00013071,00013349,2150015
22-Nov,00021696,00027295,00026846,2912789
22-Nov,00021696,00027304,00016796,126752
22-Nov,00024782,00026748,00006399,294807
22-Nov,00024782,00026748,00006971,17209
22-Nov,00024782,00026748,00007946,287895
22-Nov,00024782,00026748,00007947,18561
22-Nov,00024782,00026748,00007949,5169
22-Nov,00024782,00026749,00007952,409048
22-Nov,00024782,00026749,00013147,86563
22-Nov,00024782,00026749,00013567,597590
22-Dec,00009771,00006274,00007336,3970349
22-Dec,00009771,00009807,00017529,902698
22-Dec,00009771,00009807,00017530,1095651
22-Dec,00009771,00009808,00006340,948715
22-Dec,00009771,00016979,00013588,25000
22-Dec,00009771,00016979,00017007,3738670
22-Dec,00009771,00016979,00017008,1364036
22-Dec,00009771,00016979,00017009,3860799
22-Dec,00009771,00016979,00017138,1306
22-Dec,00009771,00016979,00017312,557349
22-Dec,00009771,00016979,00027783,70400
22-Dec,00009771,00016982,00017334,214664
22-Dec,00013066,00025519,00026803,493889
22-Dec,00013066,00025618,00026649,3200
22-Dec,00013066,00025618,00026812,4197717
22-Dec,00013066,00025618,00026813,207201
22-Dec,00013900,00013048,00010375,6634896
22-Dec,00013900,00013048,00017120,4569001
22-Dec,00013900,00013048,00017121,408815
22-Dec,00013900,00016983,00017444,1482993
22-Dec,00013900,00016983,00017445,36000
22-Dec,00021696,00007918,00007119,5063801
22-Dec,00021696,00007918,00007129,13463778
22-Dec,00021696,00007918,00009995,35613976
22-Dec,00021696,00009814,00010269,1771461
22-Dec,00021696,00009814,00010270,872951
22-Dec,00021696,00013071,00007960,4273536
22-Dec,00021696,00013071,00013349,2812345
22-Dec,00021696,00027295,00026846,3246232
22-Dec,00021696,00027304,00016796,129655
22-Dec,00024782,00026748,00006399,158226
22-Dec,00024782,00026748,00006971,18171
22-Dec,00024782,00026748,00007946,286307
22-Dec,00024782,00026748,00007947,18126
22-Dec,00024782,00026748,00007949,2820
22-Dec,00024782,00026749,00007952,439125
22-Dec,00024782,00026749,00013147,176756
22-Dec,00024782,00026749,00013567,861952
23-Jan,00009771,00006274,00007336,4417901
23-Jan,00009771,00009807,00017529,1011788
23-Jan,00009771,00009807,00017530,973736
23-Jan,00009771,00009807,00022614,7258
23-Jan,00009771,00009808,00006332,18380
23-Jan,00009771,00009808,00006340,1026769
23-Jan,00009771,00016979,00013588,21000
23-Jan,00009771,00016979,00017007,4151023
23-Jan,00009771,00016979,00017008,2006055
23-Jan,00009771,00016979,00017009,4564506
23-Jan,00009771,00016979,00017138,871
23-Jan,00009771,00016979,00017312,693510
23-Jan,00009771,00016979,00027783,107980
23-Jan,00009771,00016982,00017334,643334
23-Jan,00013066,00025519,00026803,474908
23-Jan,00013066,00025618,00026812,4575885
23-Jan,00013066,00025618,00026813,116954
23-Jan,00013900,00013048,00010375,3938467
23-Jan,00013900,00013048,00017120,4252185
23-Jan,00013900,00013048,00017121,571462
23-Jan,00013900,00016983,00017444,1700607
23-Jan,00013900,00016983,00017445,94000
23-Jan,00021696,00007918,00007119,4492264
23-Jan,00021696,00007918,00007129,11618890
23-Jan,00021696,00007918,00009995,26611456
23-Jan,00021696,00009814,00010269,964265
23-Jan,00021696,00009814,00010270,371794
23-Jan,00021696,00013071,00007960,3426775
23-Jan,00021696,00013071,00013349,2110917
23-Jan,00021696,00027295,00021701,18507
23-Jan,00021696,00027295,00026846,2844161
23-Jan,00021696,00027304,00016796,94846
23-Jan,00024782,00026748,00006399,152242
23-Jan,00024782,00026748,00007946,288213
23-Jan,00024782,00026748,00007949,4699
23-Jan,00024782,00026749,00007952,304903
23-Jan,00024782,00026749,00013147,63960
23-Jan,00024782,00026749,00013567,585084
23-Jan,00024782,00026749,00017245,20221
23-Feb,00009771,00006274,00007336,4341893
23-Feb,00009771,00009807,00017529,961135
23-Feb,00009771,00009807,00017530,1108071
23-Feb,00009771,00009808,00006340,985493
23-Feb,00009771,00016979,00013588,8500
23-Feb,00009771,00016979,00017007,3688724
23-Feb,00009771,00016979,00017008,1757044
23-Feb,00009771,00016979,00017009,4788534
23-Feb,00009771,00016979,00017138,6200
23-Feb,00009771,00016979,00017312,566725
23-Feb,00009771,00016979,00027783,81800
23-Feb,00009771,00016982,00017334,642382
23-Feb,00013066,00025519,00026803,418606
23-Feb,00013066,00025618,00026649,1000
23-Feb,00013066,00025618,00026812,5015647
23-Feb,00013066,00025618,00026813,123837
23-Feb,00013900,00013048,00010375,7960091
23-Feb,00013900,00013048,00017120,11216428
23-Feb,00013900,00013048,00017121,325795
23-Feb,00013900,00016983,00017444,1956836
23-Feb,00013900,00016983,00017445,104000
23-Feb,00021696,00007918,00007119,4012850
23-Feb,00021696,00007918,00007129,9810383
23-Feb,00021696,00007918,00009995,25857875
23-Feb,00021696,00009814,00010269,1663154
23-Feb,00021696,00009814,00010270,491739
23-Feb,00021696,00013071,00007960,4065413
23-Feb,00021696,00013071,00013349,1892316
23-Feb,00021696,00027295,00026846,2712859
23-Feb,00021696,00027304,00016796,104935
23-Feb,00024782,00026748,00006399,62060
23-Feb,00024782,00026748,00006971,18162
23-Feb,00024782,00026748,00007946,289591
23-Feb,00024782,00026749,00007952,61262
23-Feb,00024782,00026749,00013147,71350
23-Feb,00024782,00026749,00013567,1024528
23-Feb,00024782,00026749,00017245,20176
23-Mar,00009771,00006274,00007336,4910635
23-Mar,00009771,00009807,00017529,940207
23-Mar,00009771,00009807,00017530,1229103
23-Mar,00009771,00009808,00006332,17500
23-Mar,00009771,00009808,00006340,1661972
23-Mar,00009771,00016979,00013588,8500
23-Mar,00009771,00016979,00017007,4061562
23-Mar,00009771,00016979,00017008,1626834
23-Mar,00009771,00016979,00017009,5074782
23-Mar,00009771,00016979,00017138,4293
23-Mar,00009771,00016979,00017312,434050
23-Mar,00009771,00016979,00027783,125440
23-Mar,00009771,00016982,00017334,575991
23-Mar,00013066,00025519,00026803,1189946
23-Mar,00013066,00025618,00026649,2800
23-Mar,00013066,00025618,00026812,4903208
23-Mar,00013066,00025618,00026813,232592
23-Mar,00013900,00013048,00010375,4707020
23-Mar,00013900,00013048,00017120,6765151
23-Mar,00013900,00016983,00017444,1936393
23-Mar,00013900,00016983,00017445,120000
23-Mar,00021696,00007918,00007119,4417019
23-Mar,00021696,00007918,00007129,12383104
23-Mar,00021696,00007918,00009995,33056071
23-Mar,00021696,00009814,00010269,1658364
23-Mar,00021696,00009814,00010270,394915
23-Mar,00021696,00013071,00007960,4690319
23-Mar,00021696,00013071,00013349,2767262
23-Mar,00021696,00027295,00021701,18280
23-Mar,00021696,00027295,00026846,3026980
23-Mar,00021696,00027304,00016796,121428
23-Mar,00024782,00026748,00006399,180557
23-Mar,00024782,00026748,00007946,288875
23-Mar,00024782,00026748,00007949,2820
23-Mar,00024782,00026749,00007952,765851
23-Mar,00024782,00026749,00013147,120042
23-Mar,00024782,00026749,00013567,1001311
23-Mar,00024782,00026749,00017245,20185
23-Apr,00009771,00006274,00007336,4209732
23-Apr,00009771,00009807,00017529,913299
23-Apr,00009771,00009807,00017530,1090122
23-Apr,00009771,00009807,00022614,2177
23-Apr,00009771,00009808,00006340,1218195
23-Apr,00009771,00016979,00013588,10000
23-Apr,00009771,00016979,00017007,3939181
23-Apr,00009771,00016979,00017008,1717456
23-Apr,00009771,00016979,00017009,5467095
23-Apr,00009771,00016979,00017138,3551
23-Apr,00009771,00016979,00017312,339625
23-Apr,00009771,00016979,00027783,-12320
23-Apr,00009771,00016982,00017334,708591
23-Apr,00013066,00025519,00026803,985489
23-Apr,00013066,00025618,00026812,4286930
