Date,Business Group,Business,Value Center,    Processed History
23-Sep,00009771,00009807,00017530,9507
23-Sep,00009771,00009808,00006340,121682
23-Sep,00009771,00013051,00027592,1388762
23-Sep,00021696,00007918,00009995,509338
23-Sep,00024782,00026748,00006399,20430
23-Sep,00024782,00026748,00006971,51161
23-Sep,00024782,00026748,00007946,214940
23-Sep,00024782,00026748,00027666,102340
23-Sep,00024782,00026749,00013148,76658
23-Sep,00024782,00026749,00013567,6881113
23-Sep,00024782,00026749,00017244,324363
23-Sep,00024782,00026749,00022444,1406685
23-Oct,00009771,00006274,00007336,99690
23-Oct,00009771,00009807,00017530,10648
23-Oct,00009771,00009808,00006340,99619
23-Oct,00009771,00013051,00027592,1318614
23-Oct,00009771,00016982,00017334,19858
23-Oct,00021696,00007918,00009995,1013506
23-Oct,00024782,00026748,00006399,61171
23-Oct,00024782,00026748,00006971,334787
23-Oct,00024782,00026748,00007946,188709
23-Oct,00024782,00026748,00018184,17790
23-Oct,00024782,00026748,00027666,163660
23-Oct,00024782,00026749,00013147,104444
23-Oct,00024782,00026749,00013148,223776
23-Oct,00024782,00026749,00013567,8816226
23-Oct,00024782,00026749,00017244,559805
23-Oct,00024782,00026749,00022444,1410279
23-Nov,00009771,00006274,00007336,141956
23-Nov,00009771,00009807,00017530,12138
23-Nov,00009771,00009808,00006340,61081
23-Nov,00009771,00013051,00027592,153818
23-Nov,00009771,00016982,00017334,19958
23-Nov,00021696,00007918,00009995,309622
23-Nov,00024782,00026748,00006399,171793
23-Nov,00024782,00026748,00006971,459389
23-Nov,00024782,00026748,00007946,181849
23-Nov,00024782,00026748,00027666,142990
23-Nov,00024782,00026749,00010373,40796
23-Nov,00024782,00026749,00013148,223904
23-Nov,00024782,00026749,00013567,8663529
23-Nov,00024782,00026749,00017244,382333
23-Nov,00024782,00026749,00022444,2657856
23-Dec,00009771,00006274,00007336,125105
23-Dec,00009771,00009807,00017530,1429
23-Dec,00009771,00009808,00006340,59929
23-Dec,00009771,00016982,00017334,37813
23-Dec,00021696,00007918,00009995,364280
23-Dec,00024782,00026748,00006399,82962
23-Dec,00024782,00026748,00006971,307327
23-Dec,00024782,00026748,00007946,163434
23-Dec,00024782,00026748,00018184,16293
23-Dec,00024782,00026748,00027666,102220
23-Dec,00024782,00026749,00010373,40787
23-Dec,00024782,00026749,00013147,40787
23-Dec,00024782,00026749,00013148,142738
23-Dec,00024782,00026749,00013567,7051302
23-Dec,00024782,00026749,00017244,184812
24-Jan,00009771,00006274,00007336,179396
24-Jan,00009771,00009807,00017530,9525
24-Jan,00009771,00009808,00006340,181346
24-Jan,00009771,00013051,00027592,1299466
24-Jan,00021696,00007918,00009995,727675
24-Jan,00024782,00026748,00006399,179622
24-Jan,00024782,00026748,00006971,568751
24-Jan,00024782,00026748,00007946,158765
24-Jan,00024782,00026748,00027666,121140
24-Jan,00024782,00026749,00010373,20403
24-Jan,00024782,00026749,00013147,101913
24-Jan,00024782,00026749,00013148,80776
24-Jan,00024782,00026749,00013567,5232472
24-Jan,00024782,00026749,00017244,584000
24-Jan,00024782,00026749,00022444,1399941
24-Feb,00009771,00006274,00007336,181455
24-Feb,00009771,00009807,00017530,18483
24-Feb,00009771,00009808,00006340,59947
24-Feb,00009771,00013051,00027592,1231451
24-Feb,00009771,00016982,00017334,19876
24-Feb,00021696,00007918,00009995,549890
24-Feb,00024782,00026748,00006399,106277
24-Feb,00024782,00026748,00006971,623595
24-Feb,00024782,00026748,00007946,196165
24-Feb,00024782,00026748,00018184,33575
24-Feb,00024782,00026748,00027666,81700
24-Feb,00024782,00026749,00010373,40805
24-Feb,00024782,00026749,00013147,154448
24-Feb,00024782,00026749,00013148,183362
24-Feb,00024782,00026749,00013567,5058647
24-Feb,00024782,00026749,00017244,704664
24-Feb,00024782,00026749,00017245,61253
24-Feb,00024782,00026749,00022444,2673692
24-Mar,00009771,00006274,00007336,200479
24-Mar,00009771,00009807,00017530,10614
24-Mar,00009771,00009808,00006340,60010
24-Mar,00009771,00013051,00027592,1149278
24-Mar,00009771,00016982,00017334,18000
24-Mar,00021696,00007918,00009995,688144
24-Mar,00024782,00026748,00006399,248450
24-Mar,00024782,00026748,00006971,517341
24-Mar,00024782,00026748,00007946,341084
24-Mar,00024782,00026748,00027666,102140
24-Mar,00024782,00026749,00010373,19949
24-Mar,00024782,00026749,00013147,94882
24-Mar,00024782,00026749,00013148,203083
24-Mar,00024782,00026749,00013567,4719067
24-Mar,00024782,00026749,00017244,181428
24-Mar,00024782,00026749,00022444,636017
24-Apr,00009771,00006274,00007336,181573
24-Apr,00009771,00009807,00017530,15223
24-Apr,00009771,00009808,00006340,206903
24-Apr,00009771,00016982,00017334,37695
24-Apr,00021696,00007918,00009995,695402
24-Apr,00024782,00026748,00006971,537988
24-Apr,00024782,00026748,00007946,247998
24-Apr,00024782,00026748,00018184,17790
24-Apr,00024782,00026748,00027666,81750
24-Apr,00024782,00026749,00010373,20412
24-Apr,00024782,00026749,00013148,405232
24-Apr,00024782,00026749,00013567,5242043
24-Apr,00024782,00026749,00017244,100942
24-Apr,00024782,00026749,00017245,83416
